51.31127359,9.47352325,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127359,9.47352325,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.3112732,9.4735233,205,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31127319,9.47352334,205,262,1,3080,30926080,-89,LTE,LTE,1300,209
51.31127313,9.47352332,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127313,9.47352332,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127268,9.4735229,205,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31127272,9.47352294,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127272,9.47352294,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127279,9.47352301,205,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127225,9.47352304,205,262,1,3080,30926080,-89,LTE,LTE,1300,209
51.31127225,9.47352297,205,262,1,3080,30926080,-83,LTE,LTE,1300,209
51.31127225,9.47352297,205,262,1,3080,30926080,-83,LTE,LTE,1300,209
51.31127223,9.47352309,205,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127188,9.4735232,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127188,9.4735232,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127193,9.47352307,205,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31127194,9.47352291,205,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127224,9.47352269,205,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127224,9.47352269,205,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127197,9.47352172,205,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127199,9.47352159,205,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31127145,9.47352127,205,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127145,9.47352127,205,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127145,9.47352139,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127153,9.47352127,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31127157,9.47352131,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127157,9.47352131,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127094,9.47352125,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31127101,9.47352125,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127101,9.47352125,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127101,9.47352117,204,262,1,3080,30926080,-89,LTE,LTE,1300,209
51.31127059,9.47352088,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31127051,9.47352075,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.3112705,9.47352083,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.3112705,9.47352083,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31126987,9.47352071,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31126993,9.47352066,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31126993,9.47352066,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31126963,9.47352039,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31126925,9.47352026,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126837,9.47352003,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126838,9.47352001,204,262,1,3080,30926080,-82,LTE,LTE,1300,209
51.3112671,9.47351754,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.3112671,9.47351754,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31126676,9.47351759,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126674,9.47351752,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31126677,9.47351753,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126677,9.47351753,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126625,9.47351709,204,262,1,3080,30926080,-84,LTE,LTE,1300,209
51.31126675,9.47351729,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126675,9.47351729,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126667,9.47351741,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.3112661,9.47351755,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.3112661,9.47351755,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31126542,9.47351748,204,262,1,3080,30926080,-85,LTE,LTE,1300,209
51.31126542,9.47351749,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.3112655,9.47351751,204,262,1,3080,30926080,-89,LTE,LTE,1300,209
51.3112655,9.47351751,204,262,1,3080,30926080,-89,LTE,LTE,1300,209
51.31126555,9.47351749,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31126555,9.47351748,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31126555,9.47351748,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31126566,9.47351745,204,262,1,3080,30926080,-87,LTE,LTE,1300,209
51.31126571,9.47351743,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126544,9.47351715,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126544,9.47351715,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126552,9.47351703,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
51.31126553,9.47351685,204,262,1,3080,30926080,-86,LTE,LTE,1300,209
51.31126492,9.47351635,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126492,9.47351635,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126495,9.47351628,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126498,9.47351624,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126501,9.47351619,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126501,9.47351619,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126479,9.47351628,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126479,9.47351629,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.3112648,9.47351628,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.3112648,9.47351628,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126457,9.47351616,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126457,9.47351616,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126457,9.47351617,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126427,9.47351615,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126427,9.47351615,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.31126427,9.47351616,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126427,9.47351616,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126427,9.47351616,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126403,9.47351594,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126403,9.47351594,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126403,9.47351594,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126403,9.47351594,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126384,9.47351605,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126384,9.47351605,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126384,9.47351605,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126356,9.47351608,204,262,1,3080,30926080,-91,LTE,LTE,1300,209
51.31126337,9.47351611,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126337,9.47351609,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126337,9.47351609,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126337,9.47351609,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126319,9.4735161,204,262,1,3080,30926080,-92,LTE,LTE,1300,209
51.31126319,9.47351608,204,262,1,3080,30926080,-90,LTE,LTE,1300,209
51.3112632,9.47351604,204,262,1,3080,30926080,-88,LTE,LTE,1300,209
