51.311248113980305,9.473471136096267,207,262,3,47314,18242853,-93,LTE,LTE,300,412
51.311248113980305,9.473471136096267,207,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31123955563153,9.473461090143246,211,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31123955563153,9.473461090143246,212,262,3,47314,18242853,-92,LTE,LTE,300,412
51.31123955563153,9.473461090143246,212,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123955563153,9.473461090143246,211,262,3,47314,18233127,-90,LTE,LTE,300,434
51.31123955563153,9.473461090143246,212,262,3,47314,18242853,-88,LTE,LTE,300,412
51.31123955563153,9.473461090143246,209,262,3,47314,18233127,-92,LTE,LTE,300,434
51.31123955563153,9.473461090143246,208,262,3,47314,18233127,-91,LTE,LTE,300,434
51.31123955563153,9.473461090143246,208,262,3,47314,18242853,-88,LTE,LTE,300,412
51.31123955563153,9.473461090143246,208,262,3,47314,18233127,-92,LTE,LTE,300,434
51.31123955563153,9.473461090143246,208,262,3,47314,18242853,-88,LTE,LTE,300,412
51.31123955563153,9.473461090143246,208,262,3,47314,18233127,-90,LTE,LTE,300,434
51.31123955563153,9.473461090143246,208,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123955563153,9.473461090143246,208,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123738995331,9.473433031849156,206,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31123738995331,9.473433031849156,205,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123738995331,9.473433031849156,205,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31123738995331,9.473433031849156,205,262,3,47314,18233127,-92,LTE,LTE,300,434
51.31123738995331,9.473433031849156,204,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31123738995331,9.473433031849156,204,262,3,47314,18233127,-94,LTE,LTE,300,434
51.31123738995331,9.473433031849156,204,262,3,47314,18233127,-90,LTE,LTE,300,434
51.31123738995331,9.473433031849156,204,262,3,47314,18242853,-87,LTE,LTE,300,412
51.31123738995331,9.473433031849156,204,262,3,47314,18242853,-88,LTE,LTE,300,412
51.31123738995331,9.473433031849156,206,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123738995331,9.473433031849156,207,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31123738995331,9.473433031849156,207,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123738995331,9.473433031849156,207,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31123738995331,9.473433031849156,207,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31127502336711,9.473444352493665,208,262,3,47314,18242853,-87,LTE,LTE,300,412
51.31127502336711,9.473444352493665,208,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31127502336711,9.473444352493665,207,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31127502336711,9.473444352493665,207,262,3,47314,18242853,-94,LTE,LTE,300,412
51.31127502336711,9.473444352493665,207,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31127502336711,9.473444352493665,207,262,3,47314,18242853,-91,LTE,LTE,300,412
51.3112786321069,9.473448209299036,207,262,3,47314,18242853,-91,LTE,LTE,300,412
51.31124506975694,9.473399914163428,206,262,3,47314,18242853,-91,LTE,LTE,300,412
51.311240997849126,9.473413876820564,208,262,3,47314,18242853,-91,LTE,LTE,300,412
51.31123611789277,9.473421069212442,208,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31123828254823,9.473427263560115,208,262,3,47314,18242853,-89,LTE,LTE,300,412
51.311238278090464,9.473427342937336,208,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31123830306469,9.473427315334028,208,262,3,47314,18242853,-91,LTE,LTE,300,412
51.31123826359227,9.473427246289278,208,262,3,47314,18242853,-90,LTE,LTE,300,412
51.3112382619168,9.473427253547277,208,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31123845593999,9.473427129293503,208,262,3,47314,18242853,-92,LTE,LTE,300,412
51.31124401340929,9.473430181810514,208,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31126733345963,9.473452265346825,208,262,3,47314,18242853,-91,LTE,LTE,300,412
51.31126735411899,9.473451687274991,207,262,3,47314,18242853,-90,LTE,LTE,300,412
51.311267497558504,9.473451729978182,207,262,3,47314,18242853,-91,LTE,LTE,300,412
51.311267501100005,9.473451779990606,207,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31126746765843,9.473451828258339,207,262,3,47314,18242853,-91,LTE,LTE,300,412
51.31127647561752,9.473458210161777,207,262,3,47314,18242853,-92,LTE,LTE,300,412
51.31127907257966,9.473465302078969,207,262,3,47314,18233127,-92,LTE,LTE,300,434
51.31127907257966,9.473465302078969,207,262,3,47314,18242853,-96,LTE,LTE,300,412
51.31149410124075,9.47335360758885,208,262,3,47314,18233127,-91,LTE,LTE,300,434
51.31143075395418,9.473432523976049,271,262,3,47314,18242853,-94,LTE,LTE,300,412
51.31143075395418,9.473432523976049,271,262,3,47314,18242853,-94,LTE,LTE,300,412
51.31142183286259,9.473451697040025,264,262,3,47314,18233127,-90,LTE,LTE,300,434
51.311396588033055,9.473462981977733,262,262,3,47314,18242853,-92,LTE,LTE,300,412
51.31139390874166,9.473452312205039,255,262,3,47314,18242853,-94,LTE,LTE,300,412
51.31136524549837,9.473454464006302,235,262,3,47314,18242853,-94,LTE,LTE,300,412
51.31136524549837,9.473454464006302,235,262,3,47314,18242853,-94,LTE,LTE,300,412
51.311366047136374,9.473466198689877,229,262,3,47314,18242853,-90,LTE,LTE,300,412
51.311366047136374,9.473466198689877,229,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31135457454601,9.473470503314605,227,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31131039228748,9.47347311804606,226,262,3,47314,18242853,-90,LTE,LTE,300,412
51.311306990345344,9.473480749026033,225,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31130682800214,9.47348058564067,225,262,3,47314,18242853,-92,LTE,LTE,300,412
51.31130143486651,9.473515261304403,224,262,3,47314,18242853,-91,LTE,LTE,300,412
51.3112904286654,9.473497024531579,220,262,3,47314,18242853,-91,LTE,LTE,300,412
51.311288653224075,9.47350806426812,216,262,3,47314,18233127,-91,LTE,LTE,300,434
51.31128883171524,9.473507661008043,218,262,3,47314,18242853,-93,LTE,LTE,300,412
51.311288653224075,9.47350806426812,216,262,3,47314,18233127,-91,LTE,LTE,300,434
51.311279658111744,9.473530618042465,215,262,3,47314,18242853,-90,LTE,LTE,300,412
51.311278734788814,9.473533929064134,215,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31127857639884,9.473534195229332,215,262,3,47314,18233127,-92,LTE,LTE,300,434
51.311278734788814,9.473533929064134,215,262,3,47314,18242853,-93,LTE,LTE,300,412
51.311278286565745,9.473534586153331,215,262,3,47314,18233127,-99,LTE,LTE,300,434
51.311278286565745,9.473534586153331,215,262,3,47314,18242853,-90,LTE,LTE,300,412
51.31125735839536,9.473528553822328,214,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31125735839536,9.473528553822328,214,262,3,47314,18242853,-93,LTE,LTE,300,412
51.31126310839905,9.473527472658482,213,262,3,47314,18242853,-89,LTE,LTE,300,412
51.31120171859641,9.47348991072292,211,262,3,47314,18242853,-88,LTE,LTE,300,412
51.311197560911445,9.473494325890197,211,262,3,47314,18242853,-103,LTE,LTE,300,412
51.31096875697309,9.47416452611049,215,262,3,47314,18242853,-95,LTE,LTE,300,412
51.31094408506857,9.47412359017497,218,262,3,47314,18233127,-97,LTE,LTE,300,434
51.31094408506857,9.47412359017497,218,262,3,47314,18233127,-97,LTE,LTE,300,434
51.31134239870196,9.474074576226437,228,262,3,47314,18233127,-86,LTE,LTE,300,434
51.311470940654274,9.474036010282568,227,262,3,47314,18233127,-91,LTE,LTE,300,434
51.311470940654274,9.474036010282568,227,262,3,47314,18233127,-91,LTE,LTE,300,434
51.31159634322448,9.473999128319276,224,262,3,47314,18233127,-94,LTE,LTE,300,434
51.31159634322448,9.473999128319276,224,262,3,47314,18233127,-94,LTE,LTE,300,434
51.311728602490426,9.473973994492438,218,262,3,47314,18233127,-89,LTE,LTE,300,434
51.311883117697676,9.473925882028128,215,262,3,47314,18233127,-89,LTE,LTE,300,434
51.311930653026906,9.473915410374824,215,262,3,47314,18233127,-89,LTE,LTE,300,434
51.312016929900615,9.473934046828274,214,262,3,47314,18233127,-90,LTE,LTE,300,434
51.312037208377525,9.473932649381583,214,262,3,47314,18233127,-93,LTE,LTE,300,434
51.31202820885544,9.473931641434309,214,262,3,47314,18233127,-89,LTE,LTE,300,434
51.3120303435052,9.473936949470982,214,262,3,47314,18233127,-93,LTE,LTE,300,434
51.31203156839484,9.473933830658314,214,262,3,47314,18233127,-89,LTE,LTE,300,434
51.31202678674808,9.473934838602899,214,262,3,47314,18233127,-89,LTE,LTE,300,434
51.31213385406436,9.47396205754153,214,262,3,47314,18233127,-92,LTE,LTE,300,434
51.31216671773815,9.473978350651056,214,262,3,47314,18233127,-95,LTE,LTE,300,434
51.31217064755576,9.473977259931695,214,262,3,47314,18233091,-85,LTE,LTE,6200,434
51.312175318696816,9.473978458033498,214,262,3,47314,18891546,-89,LTE,LTE,1600,421
51.31217064755576,9.473977259931695,214,262,3,47314,18233091,-85,LTE,LTE,6200,434
51.312176846823206,9.473969145657342,214,262,3,47314,18891546,-88,LTE,LTE,1600,421
51.31217713556643,9.473975919620054,214,262,3,47314,20038437,-91,LTE,LTE,300,243
51.31217612617432,9.473977421870206,214,262,3,47314,18891546,-88,LTE,LTE,1600,421
51.31222886877202,9.473987369645283,214,262,3,47314,18891558,-83,LTE,LTE,300,438
51.31217713556643,9.473975919620054,214,262,3,47314,20038437,-91,LTE,LTE,300,243
51.31217612617432,9.473977421870206,214,262,3,47314,18891546,-88,LTE,LTE,1600,421
51.31228307985265,9.47404114211811,214,262,3,47314,18891558,-87,LTE,LTE,300,438
51.312298139731595,9.47414402058613,214,262,3,47314,18891546,-85,LTE,LTE,1600,421
51.31229596710255,9.474186935293494,214,262,3,47314,18891558,-88,LTE,LTE,300,438
51.312287689845995,9.474327803056294,214,262,3,47314,20038437,-86,LTE,LTE,300,243
51.31229187817528,9.474232662645013,214,262,3,47314,18891546,-87,LTE,LTE,1600,421
51.31228577139734,9.474394663597469,214,262,3,47314,20038437,-84,LTE,LTE,300,243
51.31229187817528,9.474232662645013,214,262,3,47314,18891546,-87,LTE,LTE,1600,421
51.31228882949771,9.474506468001232,214,262,3,47314,20038437,-83,LTE,LTE,300,243
51.312263710238355,9.474756877882331,214,262,3,47314,20038437,-86,LTE,LTE,300,243
51.31226362861241,9.474916135153316,214,262,3,47314,20038437,-93,LTE,LTE,300,243
51.31225481700477,9.47499698226798,214,262,3,47314,20038437,-90,LTE,LTE,300,243
51.312236433683786,9.475206355104815,214,262,3,47314,20038437,-88,LTE,LTE,300,243
51.31222853517602,9.475369087014364,214,262,3,47314,20038437,-83,LTE,LTE,300,243
51.312216576595006,9.475520468628085,214,262,3,47314,20038437,-83,LTE,LTE,300,243
51.312216576595006,9.475520468628085,214,262,3,47314,20038437,-83,LTE,LTE,300,243
51.31220407879483,9.475845763030305,215,262,3,47314,20038437,-87,LTE,LTE,300,243
51.3122003376384,9.475914707319998,215,262,3,47314,20038437,-88,LTE,LTE,300,243
51.312190607559764,9.476131600750238,215,262,3,47314,18233126,-87,LTE,LTE,300,432
51.31219409229173,9.476058934411705,215,262,3,47314,20038437,-87,LTE,LTE,300,243
51.31220140373988,9.47622947275484,215,262,3,47314,18233126,-86,LTE,LTE,300,432
51.31220167264327,9.476328425513532,215,262,3,47314,18233126,-88,LTE,LTE,300,432
51.31225511517485,9.476510836953636,215,262,3,47314,18233126,-87,LTE,LTE,300,432
51.312284774778526,9.476616121846721,215,262,3,47314,18233126,-84,LTE,LTE,300,432
